,authors,doi,doiUrl,entities,id,inCitations,journalName,journalPages,journalVolume,outCitations,paperAbstract,pdfUrls,pmid,s2PdfUrl,s2Url,sources,title,venue,year
59,"[{'name': 'Laura Rigsbee', 'ids': ['4909769']}, {'name': 'Richard Agans', 'ids': ['34177104']}, {'name': 'Brent D Foy', 'ids': ['12883758']}, {'name': 'Oleg Paliy', 'ids': ['2264614']}]",10.1111/j.1574-6941.2010.01009.x,https://doi.org/10.1111/j.1574-6941.2010.01009.x,"['Bacterial 16S RNA', 'Class Clostridia', 'Gene Amplification Abnormality', 'Gene Amplification Technique', 'Intestinal Microbiome', 'Mathematics', 'Metabolic Process, Cellular', 'Microbiota (plant)', 'Nucleic Acid Hybridization', 'algorithm']",9d086b757124f3a79af27aabbd609780ef206783,"['0034e4cb75e316a8749ef5b024dcf1ecd699ea02', 'f019a0705239ea2e6581b658077b233686f31355', '41d10e3775f6682fd960b10a790f7f35b15645d3', '08855e726532929c8346617c83a890089dc77483', 'd76761277ff2bbd9ef327d4fcd56aaa6586febe7', 'c48385df49ae5b46c26a1296b5e3f7f536f01776', '744c29bdf6ad5d053c09a25ca457e20361742fbd', '05331e00dc7bf6caba1821852f83e7af09707dfa', 'e1b1f3fec659f8984902b9492ccd8f24d2fb47f4', '970024ae67007b865176b1fc2f1ef2a111014866', '4d7f68a3f345a807fc1140c5ae486a47a9738d79']",FEMS microbiology ecology,332-42,75 2,[],"Phylogenetic microarrays present an attractive strategy to high-throughput interrogation of complex microbial communities. In this work, we present several approaches to optimize the analysis of intestinal microbiota with the recently developed Microbiota Array. First, we determined how 16S rDNA-specific PCR amplification influenced bacterial detection and the consistency of measured abundance values. Bacterial detection improved with an increase in the number of PCR amplification cycles, but 25 cycles were sufficient to achieve the maximum possible detection. A PCR-caused deviation in the measured abundance values was also observed. We also developed two mathematical algorithms that aimed to account for a predicted cross-hybridization of 16S rDNA fragments among different species, and to adjust the measured hybridization signal based on the number of 16S rRNA gene copies per species genome. The 16S rRNA gene copy adjustment indicated that the presence of members of the class Clostridia might be overestimated in some 16S rDNA-based studies. Finally, we show that the examination of total community RNA with phylogenetic microarray can provide estimates of the relative metabolic activity of individual community members. Complementary profiling of genomic DNA and total RNA isolated from the same sample presents an opportunity to assess population structure and activity in the same microbial community.",[],21155851v1,,https://semanticscholar.org/paper/9d086b757124f3a79af27aabbd609780ef206783,['Medline'],Optimizing the analysis of human intestinal microbiota with phylogenetic microarray.,FEMS microbiology ecology,2011
60,"[{'name': 'J Mazzoni-Coffey', 'ids': ['12226562']}, {'name': 'B Farmer', 'ids': ['37118185']}]",,,['Breast Feeding'],4d4fa00d3848080b2768329d1dbe77e510eee0b6,[],Kentucky nurse,21,44 1,[],,[],8709597v1,,https://semanticscholar.org/paper/4d4fa00d3848080b2768329d1dbe77e510eee0b6,['Medline'],What is a certified registered nurse anesthetist?,Kentucky nurse,1995
61,"[{'name': 'Danielle Ofri', 'ids': ['4366519']}]",10.1001/jama.2008.1025,https://doi.org/10.1001/jama.2008.1025,"['Accident and Emergency department', 'Answering Machine', 'Aspartate Transaminase', 'Correspondence as Topic', 'Educational process of instructing', 'Emergencies [Disease/Finding]', 'Emotions', 'Gastric Tissue', 'Health Services', 'Hippocratic Oath', 'Hope (emotion)', 'Occur (action)', 'Patients', 'Pediatrics', 'Psychosexual Disorders', 'Pyelonephritis', 'Schools, Medical', 'Sepsis', 'Sound - physical agent', 'Urinary tract infection', 'interest', 'message']",829d3bb379f28fca29b1639641a02b29d4b85e54,[],JAMA,254-5,301 3,"['db5fa6c36de8ce7a1a9261d4d8aeed348d321e18', '0d87ec4f1418eafc29fd5bf35e8679c6866c5ece']","Part-time Medicine IT WAS 8 AM ON TUESDAY MORNING AND I LISTENED TO MY telephone messages in my office. ?????????his is Sharon S.,????????? the first message played, ?????????alling on Thursday. I think I????????? having a urinary infection. Please call me back.????????? ?????????t????????? Sharon S.,????????? the next message played, ?????????alling on Friday. I????????? having a lot of burning when I urinate and wonder if I should be on antibiotics.????????? With a sinking feeling in my stomach, I quickly dialed Sharon????????? number and unfortunately got an answering machine. I apologized for not getting her message sooner, explaining that the clinic was closed for a federal holiday on Thursday, and that Fridays and Mondays were the days that I didn????????? work at the clinic. All of these were true statements, but as I recounted them before Sharon????????? answering machine they sounded pathetic. I didn????????? hear back from Sharon and felt worse. Although I later learned that she????????? obtained appropriate treatment from her university health services, I still felt terrible. If Sharon had been less educated or didn????????? speak English or was homebound, an untreated urinary tract infection could have progressed to pyelonephritis, even sepsis. Even though my voice mail greeting clearly states which days I????????? not in the clinic and that I won????????? be getting messages on those days and provides the phone number required for immediate attention, it is not uncommon to find messages with real urgency when I return to the office several days later. It is at these times that being a part-time physician feels as if I????????? somehow shirking the Hippocratic Oath. I????????? not there for my patients all the time like a physician should. During my ?????????n????????? days, I work furiously like my colleagues, seeing all of my patients, squeezing in anyone who calls or shows up, supervising residents and students, following up ontest results, returningphonecalls, fillingoutmedical forms, writing letters for disability, housing, school, and work. But on my ?????????ff????????? days, I am officially off. I don????????? go to the hospital, don????????? check my voice mail, though I do carry my beeper for emergencies. If my patients need medical attention on those days, they have to be seen in our walk-in clinic, or go to the emergency department if it is after hours or on weekends. When this happens, I feel terribly guilty about being a part-timer, but I sometimes wonder whether this guilt is misplaced. Is there anything inherently wrong with working in medicine part-time? Between 10% and 20% of physicians define themselves as ?????????art-time,????????? and pediatrics leads the pack for specialties conducive to part-time work. Patient trust and satisfaction with part-time physicians appear to be similar to that with full-time physicians. Part-time physicians report less burnout, higher satisfaction, and a greater sense of control than full-time physicians. The small studies that have been done on clinical outcomes suggest that part-time physicians achieve outcomes comparable to those of their full-time counterparts, and might even be more efficient. But, not surprisingly, part-time academic physicians fall behind their full-time colleagues in terms of promotion and tenure. Academic physicians view part-time faculty members as less committed, though they concede that parttimers ought to be considered for promotion and even given extra time, if needed, to achieve tenure. Conventional wisdom has it that most physicians choose part-time work so that they can balance work with family, and that these physicians are women. The statistics largely support this. But should part-time medicine be solely viewed as the hodgepodge mess that is left over when women cut their hours to have children? Perhaps part-time medicine is its own entity. Could the part-time physician be seen as another type of clinician?????????aboring alongside hospitalists, intensivists, pulmonologists, and nephrologists? Unlike most of my part-time colleagues, I did not become a part-time physician as a result of children. My career ?????????hoice????????? came about with more bureaucratic banality????????? New York City budget crisis that caused a hiring freeze just as I was poised to begin my academic career. When the freeze unfroze, there was only a parttime spot available. Working part time had never once crossed my mind when I had envisioned my career, but there it was: a three-day-a-week offer, nothing else. I was single, unemployed, fresh out of residency, with 14 years worth of student loans coming due. I did the only pragmatic thing and snapped it up, hoping that maybe a fulltime position would open up later. What happened next was entirely unplanned and unexpected. With two days available each week, I suddenly had time to devote to my other interests in life?????????nes that had been decisively extirpated by medical training. I began reading literature?????????ot the medical kind?????????nd was finally able to pursue that nagging desire to write down some of the memorable experiences in medical school and residency. I didn????????? plan to become a writer, but having those two days away from medicine allowed me to take writing classes and invest serious energy into this effort. Some time later, the much-coveted full-time position became available. Due to the inequities of how part-timers are",[],19155445v1,,https://semanticscholar.org/paper/829d3bb379f28fca29b1639641a02b29d4b85e54,['Medline'],A piece of my mind. Part-time medicine.,JAMA,2009
62,"[{'name': 'B Sibbald', 'ids': ['4573777']}]",,,[],92c543ca6b047e7e0af9a8591830a3b816700b8c,[],CMAJ : Canadian Medical Association journal = journal de l'Association medicale canadienne,864,161 7,[],,['http://www.collectionscanada.gc.ca/eppp-archive/100/201/300/cdn_medical_association/cmaj/vol-161/issue-7/pdf/pg864.pdf'],10530313v1,http://pdfs.semanticscholar.org/92c5/43ca6b047e7e0af9a8591830a3b816700b8c.pdf,https://semanticscholar.org/paper/92c543ca6b047e7e0af9a8591830a3b816700b8c,['Medline'],Number of roles for female MDs mushrooming as century draws to close.,CMAJ : Canadian Medical Association journal = journal de l'Association medicale canadienne,1999
63,"[{'name': 'G. Zetler', 'ids': ['7029915']}, {'name': 'D. Cannon', 'ids': ['1713191']}, {'name': 'D. Powell', 'ids': ['2170575']}, {'name': 'P. Skrabanek', 'ids': ['3395142']}, {'name': 'J. J. Vanderhaeghen', 'ids': ['3942060']}]",10.1007/BF00508292,https://doi.org/10.1007/BF00508292,"['Biological Assay', 'Brain', 'Cavia', 'Radioimmunoassay', 'Sincalide', 'Stimulation (motivation)', 'Substance abuse problem', 'Vas deferens structure', 'ileum']",7466be51503345a781748985fa52c93d2b61bc12,[],Naunyn-Schmiedeberg's Archives of Pharmacology,189-190,305,[],"The subfractions Fa, Fb, and Fc of crude substance P (SP) preparations made from human and bovine brains were analysed for SP and the COOH-terminal octapeptide of cholecystokinin (CCK-8). The methods were specific radioimmunoassays (RIAs) for SP and CCK-8, and bioassays on isolated organs of the guinea pig: the ileum, the gallbladder and the field-stimulated vas deferens. 1. In bioassays of synthetic peptides the vas deferens reacted specifically to SP and the gallbladder to CCK-8. 2. RIAs and bioassays revealed unequivocally that most of SP-like activity was present in Fb, while Fc contained mainly CCK-8-like activity. Varying results were obtained with Fa. 3. The pharmacologically active principle of Fc is CCK-8 or a closely related peptide. Earlier results concerning the pharmacological and neurochemical properties of Fc must be ascribed to this peptide. In bioassays of synthetic peptides the vas deferens reacted specifically to SP and the gallbladder to CCK-8. RIAs and bioassays revealed unequivocally that most of SP-like activity was present in Fb, while Fc contained mainly CCK-8-like activity. Varying results were obtained with Fa. The pharmacologically active principle of Fc is CCK-8 or a closely related peptide. Earlier results concerning the pharmacological and neurochemical properties of Fc must be ascribed to this peptide.",[],732896v1,,https://semanticscholar.org/paper/7466be51503345a781748985fa52c93d2b61bc12,['Medline'],Crude substance P from brain contains a cholecystokinin-like peptide,Naunyn-Schmiedeberg's Archives of Pharmacology,1978
64,"[{'name': 'A Medina', 'ids': ['2313383']}, {'name': 'E M Mateo', 'ids': ['34945800']}, {'name': 'R J Roig', 'ids': ['3454000']}, {'name': 'A Blanquer', 'ids': ['1865144']}, {'name': 'M Jim???nez', 'ids': ['1702890']}]",10.1080/19440049.2010.487876,https://doi.org/10.1080/19440049.2010.487876,"['Metabolite', 'Ochratoxins', 'Statistic (data)', 'Toxin', 'ochratoxin A']",f4c48f9e13cdb8f80a416d65d6c1835fcf37622e,"['c4978283054af11764abb878b5c68d658c0337f7', 'e87afd72dd10a27144028f6eaa787b3542c5a729', 'df4e6286c351548a2239556115cae69058e52c02', '8375ee1be1554109e8dc40984e8a076ae764392b', '3353536336bf5dd455034a5739836d7f98b426c1']","Food additives & contaminants. Part A, Chemistry, analysis, control, exposure & risk assessment",1273-84,27 9,[],"Blood plasma levels of ochratoxin A, a toxic secondary metabolite of several fungal species belonging to the genera Aspergillus and Penicillium, were determined in 168 blood donors from the population of Valencia (Spain) using LC-FLD. In conjunction with blood collection, detailed information on diet was obtained by using a questionnaire that encompassed a wide range of products potentially contaminated with the toxin. The investigation revealed a detection frequency of 100%. Mean level was 1.09 microg OTA/l of plasma and concentrations ranged between 0.15 and 5.71 microg OTA/l of plasma. Men's levels were slightly higher than levels observed in women. Results were analysed by Spearman rank correlation test and Gamma correlation statistic. There was no strong correlation between individual consumption of 26 food groups, described as possibly contaminated with OTA and plasma level of OTA. Multiple regression and factorial regression models were obtained explaining 14.9 and 64.4%, respectively, but they could not explain overall variability. Daily dietary intake of ochratoxin A was calculated on the basis of plasma toxin levels using the Breitholtz and Klassen formulae; for the overall population, mean values were 1.47 +/- 1.25 and 2.16 +/- 1.88 ng/kg bw/day, respectively. All results have been compared with other Spanish data.",[],20521191v1,,https://semanticscholar.org/paper/f4c48f9e13cdb8f80a416d65d6c1835fcf37622e,['Medline'],Ochratoxin A levels in the plasma of healthy blood donors from Valencia and estimation of exposure degree: comparison with previous national Spanish data.,"Food additives & contaminants. Part A, Chemistry, analysis, control, exposure & risk assessment",2010
65,"[{'name': 'K Wawrzkiewicz', 'ids': ['14040042']}, {'name': 'B Rubaj', 'ids': ['15741103']}, {'name': 'G Ziolkowska', 'ids': ['8398563']}]",,,"['Trichophyton antigen', 'Trichophyton verrucosum']",19a6409463671cc85af475b55c5329e329246826,[],Mykosen,236-44,21 7,[],,[],683205v1,,https://semanticscholar.org/paper/19a6409463671cc85af475b55c5329e329246826,['Medline'],Elastolytical activity in vitro and in vivo of the mycelial and spore forms of the Trichophyton Verrucosum strains.,Mykosen,1978
66,"[{'name': 'J A Sacrist???n', 'ids': ['35190269']}]",,,"['DNA Integration', 'Patient-Centered Medicine', 'Patients', 'Thinking, function']",9445fc5bffbad2c738f270e7b60a167c81d77370,[],Revista clinica espanola,460-4,213 9,[],"Evidence-based medicine (EBM) and patient-centered medicine (PCM) are two movements that have emerged with great force in health systems in recent years. EBM has a population approach, and its primary objective is the generalization and improvement of health outcomes in the average patient. PCM has a personalized approach, focuses on individualization and improving health outcomes in specific patients. While EBM has its conceptual anchor in research, PCM has it in medical care. Despite EBM and PCM being perceived as conflicting movements, the profound changes that are currently taking place in health systems can facilitate the confluence of clinical research and medical care. This article constitutes a reflection on how research methods should approach the individual patient and medical practice should approach future patients. EBM and PCM, like research and medical practice, are two sides of the same coin, which should complement and aid each other. It is difficult to see how one of them can reach its full potential without the other as a continual reference, because PCM should not be practiced without being based on the best available evidence and it is impossible to imagine an EBM whose ultimate goal is disconnected from the individual patient.",[],24409523v1,,https://semanticscholar.org/paper/9445fc5bffbad2c738f270e7b60a167c81d77370,['Medline'],Evidence based medicine and patient centered medicine: some thoughts on thier integration.,Revista clinica espanola,2013
67,"[{'name': 'M Boudreault', 'ids': ['3625636']}, {'name': 'J Thivierge', 'ids': ['2089458']}, {'name': 'R C???t???', 'ids': ['2029640']}, {'name': 'P Boutin', 'ids': ['2849816']}, {'name': 'Y Julien', 'ids': ['2380837']}, {'name': 'S Bergeron', 'ids': ['3974937']}]",,,"['Attention Deficit Disorder', 'Attention deficit hyperactivity disorder', 'Disease', 'Epidemiology', 'Hyperactive behavior', 'Temporomandibular Joint Disorders']",87701653e42b406f25a6b335c3af8f09afd9237d,"['1af7112a77044c00ff5d1bc429d7dddeb14e9000', '3f31ca932575f9e841f1aed2c1c48a7c188a3a6e', '8f5f8300082005a735006680f6eced45e3fe3023', '93f40a480e8ce0c84b93cecb22ae174c9dcdc8b4']","Journal of child psychology and psychiatry, and allied disciplines",611-9,29 5,[],"Studies on hyperactivity have shown the importance of distinguishing hyperactive children according to the pervasiveness of their symptoms. To verify the meaningfulness of this distinction in Attention Deficit Disorders, an epidemiological study was undertaken. Sixteen pervasive-ADD, nine situational-ADD and 28 non-ADD children selected from a general population were compared using different measures. The results show that pervasive-ADD differ from non-ADD children on verbal IQ and reading difficulties and support the distinction of ADD according to the pervasiveness of the symptoms.",[],3192663v1,,https://semanticscholar.org/paper/87701653e42b406f25a6b335c3af8f09afd9237d,['Medline'],"Cognitive development and reading achievement in pervasive-add, situational-add and control children.","Journal of child psychology and psychiatry, and allied disciplines",1988
68,"[{'name': 'Chengyu Chen', 'ids': ['7863284']}, {'name': 'Peng Han', 'ids': ['1977232']}, {'name': 'Weiyu Yan', 'ids': ['8194961']}, {'name': 'Siyi Wang', 'ids': ['1699658']}, {'name': 'Xueyan Shi', 'ids': ['5684532']}, {'name': 'Xuguo Zhou', 'ids': ['5477839']}, {'name': 'Nicolas Desneux', 'ids': ['3684316']}, {'name': 'Xiwu Gao', 'ids': ['5779392']}]",10.1007/s10340-017-0933-1,https://doi.org/10.1007/s10340-017-0933-1,"['7-Alkoxycoumarin O-Dealkylase', 'Acclimatization', 'Cytochrome P450', 'Cytochromes', 'Immunoglobulin lambda-Chains', 'Import into cell', 'Insecticides', 'Larva', 'Lethal Dose 50', 'Metabolic Process, Cellular', 'Metabolite', 'Mixed Function Oxygenases', 'Piperonyl Butoxide', 'Plate Boundary Observatory', 'Pyrethroids', 'Quercetin', 'Synergy', 'Synthetic data', 'Transcription, Genetic']",4951368990c174aba5bd0fa566832fc5d0fc614d,[],Journal of Pest Science,919-926,91,"['4b597037978be2430e979a2d7a65b766095006d7', '44410bf79b512d6faeeb35da6f84ae88b664503a', '9c627e1b3d69fdb12509a25ad79f17f3129e9539', '218a205388efdf318af513f8fe07fc0d2299d37f', '0cd50a83e6d7ed052518051500dca7282ef18cc6', '54a28fbdf62449350cf8972ec53e832ec5efb229', '5386a79450b0c807581d7ecb97afd844833ff855', '6de0ea3d1ca504ff20f5a2bf063a9447f118317a', '92c43bb0f3ee6a0efdc01eb0730c10e10fdb1a81', '2a691c5d544e6e7db3354fec0b82c445730a20ec', '2b60be442ae2a7f3be3df6c9950dc9b3e29ac166', '8063baed5ba6db11a033a0cf2eb9e7927add9054', 'ad74fb3d409ed96f1ade9383411aaa46ba6c0bd5', '27cedf8106208fdba09a5ad3b5cd75d07e391236', '7ce22e78bf9c62c68231a05fe2fca11efed141ef', '62b82b808a484648e96c101f27ae2a984729c7ec', '2162347284709dd8001a53556bcebf96905a20e6', 'b88e5263c224be3acee38e18ff6d8a47310c2606', '8b45d64ff6be3addcbdf3972a2e45bd6ebb179d1', '6924888c13b1a5d044b72582eeb7797e2ab954ba', 'f16b286dfa6659253e0ddd1b2555945bf8ab4ba0', 'f9596800d0f20f9e1347c9e4bcdd008667bc524d', 'c445af4767724507a2e775b8aa77fe4db537d6f3', '5c0b65a993a03f270b0b5a38702564fc4f774682', 'f1a6d9242cad21b9a01bdbbc45fe36fb49140c59', '50693f2ab30f49c9656db57da48b37a3735741a7', 'b605f28987cefc1374874afa5c8f3d0b6b9e1ac7', '20e7e71f67f942a8e8798cc328432585a32200ba', 'efdbea3fb9c49e87b15c8226db2c86b3ec57f1e7', '1744249b829ddcfac4d44aeed0eaf2ee001bbcda', 'd96bf6d872fa31af6a4d805a706ca8bb5746165a', '02b3365c8f4562244fc9a9f95bea1680ad1da9b7', '041798d4ffff66c4a947c402edbac5d234477096', 'f24cd235a1803acf1fe297a7ab1780c7789981f3', '7ddc5859031da1c37430c2dce97ac67bf7a35383', '738867f847c07b157608380076fea70bd85a94ec', '0649370b0921918b971c859b75b58985651efa9f', 'd72f381b1cb382c03850ab2a8da73db7cf0f74bb', '9fb4bc8be578a817d166295aa5ab7fd80158f934', 'e9215055a4868b0220e30feec06d4a23d666b4ca', 'f96ae571313460c9cdf65057a112e4c150d53db7', '47093740142114cb1edc747cb543dad257ed0843', 'b3a2b2986c7019606729d134d5d6d4f9c39380f8']","Quercetin, one of the most abundant dietary flavonoids, is widely present in nature. In this study, the effects of quercetin ingestion on Helicoverpa armigera larvae growth and its sensitivity to lambda-cyhalothrin were assessed. The median lethal concentration (LC50) value of lambda-cyhalothrin to quercetin-fed H. armigera larvae was 2.39-fold higher than the control, suggesting a reduced sensitivity to lambda-cyhalothrin. Piperonyl butoxide (PBO) treatment effectively synergized lambda-cyhalothrin efficacy in quercetin-fed H. armigera larvae with a synergistic ratio of 2.36. Moreover, the growth of H. armigera larvae was inhibited by the quercetin uptake. To understand the reduced sensitivity to lambda-cyhalothrin, we measured the enzymatic activity of cytochrome P450 monooxygenases (P450s), as well as transcriptional responses of three P450s genes in quercetin-fed H. armigera larvae. We found that cytochrome P450 monooxygenases involved in the observed lambda-cyhalothrin tolerance in quercetin-fed H. armigera. After fed on quercetin for 48???h, 7-ethoxycoumarin-O-deethylase (ECOD) activity was significantly elevated in quercetin-fed H. armigera larvae; meanwhile, the expression level of CYP6B6, CYP6B8 and CYP321A1 was up-regulated. In conclusion, P450s played a crucial role in the metabolic adaptation of H. armigera larvae to its host plant????????? secondary metabolites as well as synthetic insecticides. The reduced lambda-cyhalothrin sensitivity in quercetin-fed H. armigera larvae suggested that previous exposure to the host plant-derived quercetin is likely to compromise the efficacy of pyrethroid insecticides.",[],,,https://semanticscholar.org/paper/4951368990c174aba5bd0fa566832fc5d0fc614d,[],Uptake of quercetin reduces larval sensitivity to lambda-cyhalothrin in Helicoverpa armigera,Journal of Pest Science,2017
69,"[{'name': 'Mi-Rae Shin', 'ids': ['33264028']}, {'name': 'Hyo-Jin An', 'ids': ['38811433']}, {'name': 'Bu-Il Seo', 'ids': ['3656479']}, {'name': 'Seong-Soo Roh', 'ids': ['3324116']}]",10.3748/wjg.v23.i25.4644,https://doi.org/10.3748/wjg.v23.i25.4644,"['Adenine', 'Apoptosis', 'Cytochromes', 'Dinucleoside Phosphates', 'Esophageal Tissue', 'Esophagitis', 'Gastroesophageal reflux disease', 'Gene Expression', 'Gram per Kilogram', 'Mucosal ulceration', 'NADP', 'Niacin', 'Nicotinamide adenine dinucleotide (NAD)', 'Operative Surgical Procedures', 'Oxygen', 'Physical Examination', 'Post-Traumatic Stress Disorder', 'Rats, Sprague-Dawley', 'Reactive Oxygen Species', 'Thioctic Acid', 'Ulcer', 'Western Blotting', 'caspase', 'caspase-3', 'shosaiko-to']",e15d8875b95895634eeb0fc71d0c957d50ab152a,[],,4644 - 4653,23,"['cd2d76711582a9f170a41cdb728f3bb636e4bdd5', 'decaec8b0082f3f2d9b7410f78bd36286a994c25', 'beecfc72f52b7f2751435824909ad384d07df68a', '6311ae03dac5adc8dffab8293762544a5e2f480d', 'cd3a5d70e7ac486837b6f6a69ed3b6f0e7dba656', 'da3b6a47c6aaaa76c0961038dc6ee3ecc90fe206', '2a912294f57f7d5073a27ec3c11f37e74cbcf29b', '18000a485a8b823ec1b8f492308416eff4a0e51d', '3cefdfa842e92eadc9b5b9763d945b032e10cfeb', 'de73b73327fcd7414234f2b7f6c5266acccccf61', '75b2f83e612538c382ced8148d537adc0b643cbd', '42951e82746314c6baa8f9e7aa48040773e190ae', '791f0fb5e2b5620cb13d06ed8b39dbeb6267fc45', '5a1d7eff49068a66bf5c86ad18c2f1ac56a2cc07', '403a6c66b939107bbd6ca1f66d197f9bdc890325']","AIM
To evaluate the anti-apoptotic effect of banhasasim-tang (BHSST) on chronic acid reflux esophagitis (CARE) using a rat model.


METHODS
A surgically-induced CARE model was established in Sprague-Dawley rats. The modeled rats were divided into a treatment group or untreated group, and given BHSST (1 g/kg body weight per day) or water, respectively, for 15 consecutive days (n = 7 each group). Changes in expression of proteins related to nicotinamide adenine dinucleotide phosphate (NADPH) oxidase and apoptosis were assessed by western blotting. Changes in esophageal pathology were analyzed by gross and histological examinations.


RESULTS
The CARE exposure modeled rats showed increased levels of the NADPH oxidase subunit, NOX4 and p47phox in the esophagus. The BHSST treatment completely resolved these CARE-related increases. The CARE rats also showed markers of cytokine stress, including elevated levels of TNF-??? and reactive oxygen species as well as of the consequent increase in JNK activation, and subsequent decrease in pro-survival gene expression, such as of Bcl-2. BHSST treatment resolved the CARE-related changes. BHSST also exerted an anti-apoptotic effect, as evidenced by altered expression of the apoptosis-related genes for bax, cytochrome c, and caspase 3. Finally, the BHSST treatment markedly ameliorated the CARE-related esophageal mucosal ulcerations.


CONCLUSION
In the rat model of CARE, BHSST can suppress development of esophageal mucosal ulceration via regulation of reactive oxygen species-dependent apoptosis.",[],28740353v1,http://pdfs.semanticscholar.org/e15d/8875b95895634eeb0fc71d0c957d50ab152a.pdf,https://semanticscholar.org/paper/e15d8875b95895634eeb0fc71d0c957d50ab152a,['Medline'],Anti-apoptotic effect of banhasasim-tang on chronic acid reflux esophagitis,World journal of gastroenterology,2017
70,"[{'name': 'Jong-Heon Kim', 'ids': ['1986467']}, {'name': 'Minchul Seo', 'ids': ['33912712']}, {'name': 'Hyung Soo Han', 'ids': ['4420832']}, {'name': 'Jaechan Park', 'ids': ['6909574']}, {'name': 'Kyoungho Suk', 'ids': ['4697538']}]",,,"['Brain Edema', 'Cerebrovascular accident', 'Cool - action', 'Edema', 'Endothelium', 'Epidermolysis Bullosa Acquisita', 'Extravasation', 'Hypothermia, Induced', 'Infarction', 'Laminin', 'Methylene blue', 'Occlusion of artery (disorder)', 'Structure of cerebral artery', 'Structure of middle cerebral artery', 'Tight Junctions', 'Transient Ischemic Attack', 'Western Blotting', 'cerebral artery occlusion', 'endothelial barrier antigen, rat']",095fce8923417c6b753d46414eef325d2431830a,"['480a992e21935d170dfc2472f2e4d67344841d86', '3d78458fde14677015431abfe4d5ef8f5c626e27', 'd1a4fca0819e43870a3addd3c8aad3d95e29fa6b']",Current neurovascular research,134-43,10 2,[],"Therapeutic hypothermia is a robust therapeutic tool in experimental stroke models but its clinical applications are limited. Furthermore, optimal conditions for therapeutic hypothermia, such as, temperature and the initiation and duration of cooling must be individualized. Here, we evaluated the therapeutic effects of delayed local hypothermia, administered for 44 hr after 4 hr of reperfusion in a rat model of transient middle cerebral artery occlusion (tMCAo), using a cooling device that allowed controlled local hypothermia (31 ???C) in brain. Histological data revealed that local hypothermia significantly reduced infarct volumes and glial hypertrophic activation. Brain water contents, IgG leakage, and Evans Blue extravasation were notably reduced by local hypothermia. Furthermore, local hypothermia had strong vasculoprotective effects, as determined by immunohistochemistry and Western blot analyses for endothelial barrier antigen (EBA), laminin, aquaporin-4, and tight junction proteins in brain. Our data indicate that delayed/prolonged local hypothermia confers neurovascular protection, reduces brain edema, and inhibits inflammatory glial activation, and suggest that hypothermic conservation of vascular structures and functions account for the therapeutic effects of local hypothermia observed in this model of experimental stroke.",[],23469955v1,,https://semanticscholar.org/paper/095fce8923417c6b753d46414eef325d2431830a,['Medline'],The neurovascular protection afforded by delayed local hypothermia after transient middle cerebral artery occlusion.,Current neurovascular research,2013
71,"[{'name': 'Fran???ois Hennecart', 'ids': ['1974103']}]",,,[],a689039f9d63d8f42f8ac371e8556139f5147a7b,"['360da01ddff6099c3d115b14e137e6ef870a320b', '5997fb4dc90d98ead5420bd6bf29c5772fbaee51']",Kybernetika,279-288,30,[],,['http://www.kybernetika.cz/content/1994/3/279'],,,https://semanticscholar.org/paper/a689039f9d63d8f42f8ac371e8556139f5147a7b,['DBLP'],Stirling distributions and Stirling numbers of the second kind. Computational problems in statistics,Kybernetika,1994
